#Sample file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01783-01804_154_1_av.dat
#Buffer file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01761-01782_154_buffer_1_av.dat
#q(1/A)          Column          Error           
0.0738668750    0.0013323576    0.0007491229    
0.0739983630    0.0015176515    0.0007507004    
0.0741298520    0.0015953643    0.0007502845    
0.0742613410    0.0013434671    0.0007517211    
0.0743928290    0.0012435667    0.0007432095    
0.0745243180    0.0012716089    0.0007505092    
0.0746558070    0.0013400204    0.0007449224    
0.0747872950    0.0013547907    0.0007466639    
0.0749187840    0.0017401914    0.0007471099    
0.0750502730    0.0014939734    0.0007436935    
0.0751817610    0.0013813491    0.0007426095    
0.0753132500    0.0015387558    0.0007463533    
0.0754447390    0.0016950761    0.0007440227    
0.0755762280    0.0016079456    0.0007464277    
0.0757077160    0.0012223019    0.0007413881    
0.0758392050    0.0013714271    0.0007436677    
0.0759706940    0.0016800493    0.0007433273    
0.0761021820    0.0014770510    0.0007399165    
0.0762336710    0.0012649571    0.0007464021    
0.0763651600    0.0014818302    0.0007375783    
0.0764966480    0.0012637279    0.0007424688    
0.0766281370    0.0013675617    0.0007412476    
0.0767596260    0.0012346521    0.0007380267    
0.0768911150    0.0010139760    0.0007400783    
0.0770226030    0.0011819131    0.0007351394    
0.0771540920    0.0011860370    0.0007362123    
0.0772855810    0.0012140618    0.0007411439    
0.0774170690    0.0010739906    0.0007365720    
0.0775485580    0.0014304274    0.0007394235    
0.0776800470    0.0011184936    0.0007357580    
0.0778115350    0.0010000689    0.0007351654    
0.0779430240    0.0012992528    0.0007394184    
0.0780745130    0.0011892673    0.0007342118    
0.0782060020    0.0011394499    0.0007394515    
0.0783374900    0.0011452094    0.0007325344    
0.0784689790    0.0012067807    0.0007321549    
0.0786004680    0.0015320580    0.0007383488    
0.0787319560    0.0011302922    0.0007336881    
0.0788634450    0.0010445911    0.0007382807    
0.0789949340    0.0011723677    0.0007320432    
0.0791264220    0.0015560424    0.0007328540    
0.0792579110    0.0013138714    0.0007310041    
0.0793894000    0.0014033233    0.0007298521    
0.0795208890    0.0011028652    0.0007318717    
0.0796523770    0.0011374203    0.0007331104    
0.0797838660    0.0011409977    0.0007276347    
0.0799153550    0.0011098878    0.0007338664    
0.0800468430    0.0010512033    0.0007283037    
0.0801783320    0.0013946824    0.0007295934    
0.0803098210    0.0014297546    0.0007310991    
0.0804413090    0.0012315613    0.0007238064    
0.0805727980    0.0012467122    0.0007308473    
0.0807042870    0.0011899867    0.0007290124    
0.0808357760    0.0012090038    0.0007278942    
0.0809672640    0.0011621416    0.0007322626    
0.0810987530    0.0011280246    0.0007229077    
0.0812302420    0.0010163821    0.0007275071    
0.0813617300    0.0010924001    0.0007269693    
0.0814932190    0.0013282334    0.0007264208    
0.0816247080    0.0011594898    0.0007287705    
